date,stock_id,pre_close,ref_price,value,kind,open_base
2025-08-04,00946,9.48,9.45,0.025000,息,9.45
2025-08-04,00953B,9.34,9.27,0.061000,息,9.27
2025-08-04,1439,29.85,29.55,0.300000,息,29.55
2025-08-04,1527,39.25,37.05,2.200000,息,37.05
2025-08-04,2369,14.85,14.55,0.300000,息,14.55
2025-08-04,4912,81.10,77.23,3.861906,權,77.20
2025-08-04,6201,63.50,59.50,4.000000,息,59.50
2025-08-04,6472,827.00,689.28,137.713605,權,689.00
2025-08-04,6743,31.25,29.75,1.500000,息,29.75
2025-08-04,9938,52.90,49.90,3.000000,息,49.90
