date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-09-02,00406A,9.96,9.82,0.138000,息,9.82,10.80,8.84,9.82
2026-09-02,00946,15.74,15.68,0.058000,息,15.68,17.24,14.12,15.68
2026-09-02,00953B,9.63,9.56,0.067000,息,9.56,9999.95,0.01,9.56
2026-09-02,00985B,10.16,10.10,0.053000,息,10.10,9999.95,0.01,10.10
2026-09-02,2464,184.50,182.30,2.192145,權息,184.00,202.00,164.50,184.02
2026-09-02,2845,13.65,12.98,0.669122,權息,13.00,14.25,11.70,12.98
2026-09-02,2923,24.75,24.63,0.120000,息,24.65,27.05,22.20,24.63
2026-09-02,3013,92.40,88.84,3.553847,權,88.80,97.70,80.00,88.84
2026-09-02,3346,19.60,19.49,0.110000,息,19.50,21.40,17.55,19.49
2026-09-02,4438,60.80,58.50,2.300000,息,58.50,64.30,52.70,58.50
2026-09-02,6139,770.00,747.00,22.996187,息,747.00,821.00,673.00,747.00
2026-09-02,6426,270.00,269.50,0.500000,息,269.50,296.00,243.00,269.50
2026-09-02,6669,7800.00,2614.99,5185.002642,權,2615.00,2875.00,2355.00,2614.99
2026-09-02,6753,142.50,141.25,1.249351,息,141.50,155.00,127.50,141.25
