date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2021-08-03,1109,25.25,23.75,1.500000,息,23.75,26.10,21.40
2021-08-03,1338,67.10,63.60,3.500000,息,63.60,69.90,57.30
2021-08-03,1434,32.40,31.40,1.000000,息,31.40,34.50,28.30
2021-08-03,1731,19.90,18.90,1.000000,息,18.90,20.75,17.05
2021-08-03,2201,40.30,39.30,1.000000,息,39.30,43.20,35.40
2021-08-03,2467,58.80,55.17,3.620933,權息,55.20,60.60,49.70
2021-08-03,2476,57.30,56.10,1.200000,息,56.10,61.70,50.50
2021-08-03,2820,17.00,16.13,0.870000,息,16.15,17.70,14.55
2021-08-03,2849,16.80,16.07,0.730000,息,16.05,17.65,14.50
2021-08-03,2915,98.00,96.00,2.000000,息,96.00,105.50,86.40
2021-08-03,3058,17.60,17.45,0.150000,息,17.45,19.15,15.75
2021-08-03,5285,115.50,113.08,2.411562,息,113.00,124.00,102.00
2021-08-03,5538,47.90,44.60,3.294720,權息,46.10,50.70,40.15
2021-08-03,6115,45.15,42.35,2.800000,息,42.35,46.55,38.15
2021-08-03,6668,65.50,63.52,1.979133,權,65.50,72.00,57.20
2021-08-03,8131,41.90,39.60,2.300000,息,39.60,43.55,35.65
2021-08-03,9910,234.00,230.30,3.700000,息,230.50,253.00,207.50
2021-08-03,9938,89.70,86.70,3.000000,息,86.70,95.30,78.10
