date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2020-07-13,1414,7.21,7.01,0.200000,息,7.01,7.71,6.31,7.01
2020-07-13,1434,36.25,33.75,2.500000,息,33.75,37.10,30.40,33.75
2020-07-13,1598,68.00,66.89,1.105891,息,66.90,73.50,60.30,66.89
2020-07-13,1710,16.80,16.50,0.300000,息,16.50,18.15,14.85,16.50
2020-07-13,2108,38.50,36.40,2.100000,息,36.40,40.00,32.80,36.40
2020-07-13,2316,31.30,30.80,0.500000,息,30.80,33.85,27.75,30.80
2020-07-13,2348,78.80,74.47,4.329747,息,74.50,81.90,67.10,74.47
2020-07-13,2401,12.30,12.00,0.300000,息,12.00,13.20,10.80,12.00
2020-07-13,2449,38.55,36.75,1.800000,息,36.75,40.40,33.10,36.75
2020-07-13,2547,10.65,10.04,0.608141,息,10.05,11.00,9.04,10.04
2020-07-13,2891,20.90,19.90,1.000000,息,19.90,21.85,17.95,19.90
2020-07-13,2891B,67.50,65.25,2.250000,息,65.30,71.70,58.80,65.25
2020-07-13,2891C,64.40,62.96,1.436054,息,63.00,69.20,56.70,62.96
2020-07-13,3013,13.50,13.20,0.300000,息,13.20,14.50,11.90,13.20
2020-07-13,3034,285.50,275.00,10.500000,息,275.00,302.50,247.50,275.00
2020-07-13,3050,10.10,9.60,0.500000,息,9.60,10.55,8.64,9.60
2020-07-13,3376,161.50,155.02,6.476283,權息,157.50,173.00,140.00,157.50
2020-07-13,4119,133.50,127.70,5.800000,息,127.50,140.00,115.00,127.70
2020-07-13,4571,67.60,64.30,3.300000,息,64.30,70.70,57.90,64.30
2020-07-13,4912,89.30,86.77,2.526880,息,86.80,95.40,78.10,86.77
2020-07-13,5215,145.00,142.00,3.000000,息,142.00,156.00,128.00,142.00
2020-07-13,5538,29.55,28.05,1.500000,息,28.05,30.85,25.25,28.05
2020-07-13,6155,24.20,23.16,1.040000,息,23.15,25.45,20.85,23.16
2020-07-13,6192,69.70,66.40,3.300000,息,66.40,73.00,59.80,66.40
2020-07-13,6214,88.30,83.30,5.000000,息,83.30,91.60,75.00,83.30
2020-07-13,6533,158.00,157.65,0.340122,息,157.50,173.00,142.00,157.65
2020-07-13,6592,86.10,83.00,3.100000,息,83.00,91.30,74.70,83.00
2020-07-13,6641,69.20,64.63,4.567164,息,64.60,71.00,58.20,64.63
2020-07-13,6655,42.55,40.55,2.000000,息,40.55,44.60,36.50,40.55
2020-07-13,8104,53.50,53.15,0.350000,息,53.20,58.40,47.85,53.15
2020-07-13,8210,96.90,92.30,4.600000,息,92.30,101.50,83.10,92.30
2020-07-13,8222,14.75,14.30,0.450000,息,14.30,15.70,12.90,14.30
2020-07-13,9926,42.60,40.90,1.700000,息,40.90,44.95,36.85,40.90
