date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2020-07-31,2395,345.50,307.04,38.452086,權息,307.00,337.50,276.50
2020-07-31,2530,16.20,16.10,0.100000,息,16.10,17.70,14.50
2020-07-31,2630,16.45,16.37,0.080000,息,16.35,18.00,14.75
2020-07-31,2897,7.31,6.90,0.400953,息,6.90,7.59,6.21
2020-07-31,2897A,10.45,10.02,0.425000,息,10.00,11.00,9.02
2020-07-31,3501,48.25,45.25,3.000000,息,45.25,49.75,40.75
2020-07-31,3702,43.50,41.10,2.400000,息,41.10,45.20,37.00
2020-07-31,3702A,51.10,50.52,0.575342,息,50.50,55.50,45.50
2020-07-31,4306,11.75,11.44,0.305107,息,11.45,12.55,10.30
2020-07-31,5243,36.00,34.20,1.800000,息,34.20,37.60,30.80
