date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2024-08-27,1409,16.90,16.35,0.550000,息,16.35,17.95,14.75,16.35
2024-08-27,1454,19.65,19.40,0.250000,息,19.40,21.30,17.50,19.40
2024-08-27,1541,31.80,31.30,0.500000,息,31.30,34.40,28.20,31.30
2024-08-27,1587,55.60,52.94,2.656838,權,52.90,58.20,47.65,52.94
2024-08-27,1709,24.00,23.40,0.600000,息,23.40,25.70,21.10,23.40
2024-08-27,1722,63.00,60.40,2.600000,息,60.40,66.40,54.40,60.40
2024-08-27,2227,122.50,119.02,3.480000,息,119.00,130.50,107.50,119.02
2024-08-27,2413,22.15,21.95,0.200000,息,21.95,24.10,19.80,21.95
2024-08-27,2441,62.80,60.30,2.500000,息,60.30,66.30,54.30,60.30
2024-08-27,2845,15.95,14.70,1.249829,權息,14.70,16.15,13.25,14.70
2024-08-27,2905,20.25,20.05,0.200000,息,20.05,22.05,18.05,20.05
2024-08-27,3025,66.90,63.70,3.200000,息,63.70,70.00,57.40,63.70
2024-08-27,4438,113.00,107.80,5.200000,息,108.00,118.50,97.10,107.80
2024-08-27,6183,77.00,74.25,2.750000,息,74.30,81.60,66.90,74.25
2024-08-27,9941,150.50,144.40,6.100000,息,144.50,158.50,130.00,144.40
2024-08-27,9941A,51.70,49.62,2.070664,息,49.60,54.50,44.70,49.62
