date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-07-09,00400A,14.29,14.17,0.120000,息,14.17,15.58,12.76
2026-07-09,00940,12.59,12.54,0.050000,息,12.54,13.79,11.29
2026-07-09,1110,15.95,15.65,0.300000,息,15.65,17.20,14.10
2026-07-09,1236,26.30,24.65,1.650000,息,24.65,27.10,22.20
2026-07-09,1256,199.50,192.90,6.600000,息,193.00,212.00,174.00
2026-07-09,1338,17.35,17.03,0.311445,息,17.05,18.70,15.35
2026-07-09,1446,17.20,15.70,1.500000,息,15.70,17.25,14.15
2026-07-09,1513,171.50,165.50,6.000000,息,165.50,182.00,149.00
2026-07-09,1616,23.25,21.89,1.358400,息,21.90,24.05,19.75
2026-07-09,1723,82.60,80.75,1.850000,息,80.80,88.80,72.70
2026-07-09,2412,139.50,134.30,5.200000,息,134.50,147.50,121.00
2026-07-09,2453,56.70,53.90,2.800000,息,53.90,59.20,48.55
2026-07-09,2478,181.00,179.00,2.000000,息,179.00,196.50,161.50
2026-07-09,2488,53.70,50.70,3.000000,息,50.70,55.70,45.65
2026-07-09,2492,474.00,471.49,2.503091,息,471.50,518.00,424.50
2026-07-09,2493,270.00,266.00,4.000000,息,266.00,292.50,239.50
2026-07-09,2739,37.10,34.52,2.580000,息,34.50,37.95,31.10
2026-07-09,3014,153.50,144.99,8.501690,息,145.00,159.00,130.50
2026-07-09,3024,12.45,12.23,0.220000,息,12.25,13.45,11.05
2026-07-09,3044,472.00,459.30,12.700000,息,459.50,505.00,413.50
2026-07-09,3045,113.00,108.25,4.744280,息,108.50,119.00,97.50
2026-07-09,3060,35.80,35.60,0.200000,息,35.60,39.15,32.05
2026-07-09,3167,810.00,806.08,3.914761,息,806.00,886.00,726.00
2026-07-09,3588,68.00,67.50,0.498574,息,67.50,74.20,60.80
2026-07-09,4590,91.50,89.20,2.300000,息,89.20,98.10,80.30
2026-07-09,4720,23.85,23.45,0.400000,息,23.45,25.75,21.15
2026-07-09,5215,44.10,42.10,2.000000,息,42.10,46.30,37.90
2026-07-09,5284,343.00,334.81,8.182653,權息,338.00,371.50,301.50
2026-07-09,5292,223.50,198.18,25.318182,權息,198.00,217.50,178.50
2026-07-09,5469,83.50,80.97,2.521177,息,81.00,89.00,72.90
2026-07-09,5533,14.10,13.50,0.600000,息,13.50,14.85,12.15
2026-07-09,6115,48.20,45.40,2.800000,息,45.40,49.90,40.90
2026-07-09,6166,135.50,134.30,1.198986,息,134.50,147.50,121.00
2026-07-09,6191,105.50,102.90,2.600000,息,103.00,113.00,92.70
2026-07-09,6278,200.00,194.43,5.564956,息,194.50,213.50,175.00
2026-07-09,6446,1530.00,1377.93,152.067614,權息,1380.00,1515.00,1245.00
2026-07-09,6605,134.00,127.50,6.500000,息,127.50,140.00,115.00
2026-07-09,6781,1165.00,1145.90,19.100000,息,1145.00,1260.00,1035.00
2026-07-09,8110,51.30,49.80,1.494171,息,49.80,54.70,44.85
2026-07-09,8261,348.00,343.00,5.000000,息,343.00,377.00,309.00
2026-07-09,8374,85.70,85.50,0.200000,息,85.50,94.00,77.00
2026-07-09,8499,306.50,298.50,8.000000,息,298.50,328.00,269.00
2026-07-09,9905,21.30,20.20,1.100000,息,20.20,22.20,18.20
