date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-03-17,00730,22.82,22.71,0.110000,息,22.71,24.98,20.44
2026-03-17,00896,21.85,21.15,0.700000,息,21.15,23.26,19.04
2026-03-17,00900,14.34,14.26,0.075000,息,14.26,15.68,12.84
2026-03-17,00915,23.66,23.28,0.380000,息,23.28,25.60,20.96
2026-03-17,00919,23.91,23.13,0.780000,息,23.13,25.44,20.82
2026-03-17,00921,19.01,18.74,0.270000,息,18.74,20.61,16.87
2026-03-17,00922,30.81,28.81,2.000000,息,28.81,31.69,25.93
2026-03-17,00934,21.94,21.80,0.140000,息,21.80,23.98,19.62
2026-03-17,00935,38.06,36.86,1.200000,息,36.86,40.54,33.18
2026-03-17,00943,15.08,15.00,0.072000,息,15.00,16.50,13.50
2026-03-17,00944,15.30,15.24,0.054000,息,15.24,16.76,13.72
2026-03-17,00945B,14.55,14.46,0.087000,息,14.46,9999.95,0.01
2026-03-17,00952,12.94,12.89,0.050000,息,12.89,14.17,11.61
2026-03-17,00961,10.38,10.25,0.122000,息,10.25,11.27,9.23
2026-03-17,00963,12.32,12.27,0.045000,息,12.27,9999.95,0.01
2026-03-17,00964,13.87,13.77,0.093000,息,13.77,9999.95,0.01
2026-03-17,00972,18.92,18.65,0.270000,息,18.65,9999.95,0.01
2026-03-17,009802,12.88,12.78,0.092000,息,12.78,14.05,11.51
2026-03-17,009803,15.53,15.28,0.250000,息,15.28,16.80,13.76
2026-03-17,00981A,20.27,19.86,0.410000,息,19.86,21.84,17.88
2026-03-17,00981T,11.10,11.04,0.057000,息,11.04,9999.95,0.01
2026-03-17,00982D,10.08,10.02,0.052000,息,10.02,9999.95,0.01
2026-03-17,00983D,10.28,10.22,0.060000,息,10.22,9999.95,0.01
2026-03-17,2330,1845.00,1838.99,6.000035,息,1840.00,2020.00,1660.00
