date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-06-15,00936,20.55,20.43,0.120000,息,20.43,22.47,18.39
2026-06-15,00962,14.67,14.59,0.080000,息,14.59,16.04,13.14
2026-06-15,009803,21.59,21.09,0.500000,息,21.09,23.19,18.99
2026-06-15,1232,150.50,143.30,7.200000,息,143.50,157.50,129.00
2026-06-15,2031,41.75,39.25,2.500000,息,39.25,43.15,35.35
2026-06-15,2107,26.45,25.05,1.400000,息,25.05,27.55,22.55
2026-06-15,2385,141.00,133.80,7.200000,息,134.00,147.00,120.50
2026-06-15,2608,30.20,28.55,1.650000,息,28.55,31.40,25.70
2026-06-15,2832,54.90,51.40,3.500000,息,51.40,56.50,46.30
2026-06-15,4938,93.10,89.09,4.009436,息,89.10,97.90,80.20
2026-06-15,6272,35.25,33.23,2.015579,息,33.25,36.55,29.95
2026-06-15,6861,304.00,302.00,2.000000,息,302.00,332.00,272.00
2026-06-15,7722,333.50,332.00,1.500000,息,332.00,365.00,299.00
2026-06-15,8016,289.50,278.00,11.500000,息,278.00,305.50,250.50
2026-06-15,9910,91.90,87.80,4.100000,息,87.80,96.50,79.10
