date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2017-08-02,1465,13.00,12.35,0.650000,息,12.35,13.55,11.15,12.35
2017-08-02,1720,33.80,32.30,1.500000,息,32.30,35.50,29.10,32.30
2017-08-02,2228,150.50,145.75,4.748399,息,146.00,160.00,131.50,145.75
2017-08-02,2325,50.00,48.25,1.750000,息,48.25,53.00,43.45,48.25
2017-08-02,2478,24.70,24.20,0.499452,息,24.20,26.60,21.80,24.20
2017-08-02,2712,25.00,24.50,0.500000,息,24.50,26.95,22.05,24.50
2017-08-02,2912,259.50,251.50,8.000000,息,251.50,276.50,226.50,251.50
2017-08-02,3209,25.80,23.52,2.276191,權息,23.50,25.85,21.20,23.52
2017-08-02,3231,30.35,28.32,2.023051,權息,28.30,31.15,25.50,28.32
2017-08-02,4104,48.25,45.75,2.497286,息,45.75,50.30,41.20,45.75
2017-08-02,4763,179.50,174.50,5.000000,息,174.50,191.50,157.50,174.50
2017-08-02,5521,10.50,10.30,0.200000,息,10.30,11.30,9.27,10.30
2017-08-02,6504,147.50,142.70,4.800000,息,142.50,156.50,128.50,142.70
2017-08-02,8103,32.35,30.55,1.800000,息,30.55,33.60,27.50,30.55
