date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-07-20,1225,90.00,88.75,1.250000,息,88.80,97.60,79.90
2018-07-20,1587,19.45,19.00,0.443205,息,19.00,20.90,17.10
2018-07-20,1609,13.85,13.50,0.350000,息,13.50,14.85,12.15
2018-07-20,2030,15.60,14.60,1.000000,息,14.60,16.05,13.15
2018-07-20,2340,27.10,25.75,1.350000,息,25.75,28.30,23.20
2018-07-20,2496,135.50,122.85,12.642858,權息,123.00,135.00,111.00
2018-07-20,3338,20.05,19.74,0.300494,息,19.75,21.70,17.80
2018-07-20,5305,41.90,40.30,1.597021,息,40.30,44.30,36.30
2018-07-20,6625,51.00,48.09,2.904762,權息,48.10,52.80,43.30
2018-07-20,8497,45.50,42.50,3.000000,息,42.50,46.75,38.25
2018-07-20,9917,90.50,86.50,4.000000,息,86.50,95.10,77.90
