date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2019-07-19,0050,82.70,82.00,0.700000,息,82.00,90.20,73.80,82.00
2019-07-19,006203,39.00,38.60,0.400000,息,38.60,42.46,34.74,38.60
2019-07-19,1319,47.70,46.00,1.700000,息,46.00,50.60,41.40,46.00
2019-07-19,1323,35.15,33.35,1.800000,息,33.35,36.65,30.05,33.35
2019-07-19,1402,33.90,32.10,1.800000,息,32.10,35.30,28.90,32.10
2019-07-19,2010,10.80,10.24,0.560000,息,10.25,11.25,9.22,10.24
2019-07-19,2206,22.55,21.55,1.000000,息,21.55,23.70,19.40,21.55
2019-07-19,2367,24.25,23.85,0.400000,息,23.85,26.20,21.50,23.85
2019-07-19,4564,58.00,55.50,2.500000,息,55.50,61.00,49.95,55.50
2019-07-19,5706,39.00,35.60,3.390476,權息,35.60,39.15,32.05,35.60
2019-07-19,6672,80.60,77.25,3.347000,息,77.30,84.90,69.60,77.25
2019-07-19,8374,19.80,19.30,0.500000,息,19.30,21.20,17.40,19.30
