date,stock_id,pre_close,ref_price,value,kind,open_base
2023-06-15,1476,487.50,470.50,17.000000,息,470.50
2023-06-15,1504,53.40,51.90,1.500000,息,51.90
2023-06-15,1711,20.80,20.45,0.350000,息,20.45
2023-06-15,1733,29.00,27.60,1.400000,息,27.60
2023-06-15,2330,590.00,587.25,2.749820,息,587.00
2023-06-15,2480,124.50,118.24,6.260000,息,118.00
2023-06-15,2630,63.20,58.04,5.153157,權,63.20
2023-06-15,2908,21.30,20.02,1.279999,息,20.00
2023-06-15,3030,64.00,59.50,4.500000,息,59.50
2023-06-15,3035,186.00,181.00,5.000000,息,181.00
2023-06-15,4133,35.50,34.70,0.800000,息,34.70
2023-06-15,5522,62.90,59.90,3.000000,息,59.90
2023-06-15,6243,52.90,51.70,1.200000,息,51.70
2023-06-15,6585,64.70,61.70,3.000000,息,61.70
2023-06-15,8046,293.50,275.50,18.000000,息,275.50
2023-06-15,8070,36.85,35.05,1.800000,息,35.05
