date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2024-12-17,00713,55.65,54.25,1.400000,息,54.25,59.65,48.83,54.25
2024-12-17,00730,22.16,22.07,0.086000,息,22.07,24.27,19.87,22.07
2024-12-17,00896,17.47,17.02,0.450000,息,17.02,18.72,15.32,17.02
2024-12-17,00900,14.05,13.95,0.100000,息,13.95,15.34,12.56,13.95
2024-12-17,00915,25.75,25.00,0.750000,息,25.00,27.50,22.50,25.00
2024-12-17,00921,17.93,17.61,0.320000,息,17.61,19.37,15.85,17.61
2024-12-17,00926,24.26,22.76,1.500000,息,22.76,9999.95,0.01,22.76
2024-12-17,00934,17.96,17.93,0.023000,息,17.93,19.72,16.14,17.93
2024-12-17,00943,14.51,14.48,0.025000,息,14.48,15.92,13.04,14.48
2024-12-17,00944,14.59,14.53,0.058000,息,14.53,15.98,13.08,14.53
2024-12-17,00945B,15.43,15.32,0.102000,息,15.32,9999.95,0.01,15.32
