date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2020-07-08,1219,21.50,21.09,0.400452,息,21.10,23.15,19.00
2020-07-08,1507,57.80,55.60,2.200000,息,55.60,61.10,50.10
2020-07-08,1608,9.98,9.32,0.660000,息,9.32,10.25,8.39
2020-07-08,1773,129.00,105.66,23.333334,權息,105.50,116.00,95.10
2020-07-08,2373,94.50,88.50,6.000000,息,88.50,97.30,79.70
2020-07-08,2421,52.80,50.80,2.000000,息,50.80,55.80,45.75
2020-07-08,2425,24.95,24.65,0.300000,息,24.65,27.10,22.20
2020-07-08,2605,15.85,15.35,0.500000,息,15.35,16.85,13.85
2020-07-08,2608,41.65,40.20,1.450000,息,40.20,44.20,36.20
2020-07-08,2612,26.10,25.30,0.800000,息,25.30,27.80,22.80
2020-07-08,2633,37.15,35.93,1.210100,息,35.95,39.50,32.35
2020-07-08,3048,18.35,17.35,1.000000,息,17.35,19.05,15.65
2020-07-08,3056,39.40,36.40,3.000000,息,36.40,40.00,32.80
2020-07-08,3532,136.00,132.50,3.500000,息,132.50,145.50,119.50
2020-07-08,4958,137.00,132.50,4.500000,息,132.50,145.50,119.50
2020-07-08,6108,23.30,21.70,1.600000,息,21.70,23.85,19.55
2020-07-08,6115,45.20,42.20,3.000000,息,42.20,46.40,38.00
2020-07-08,6205,40.40,39.18,1.210565,息,39.20,43.05,35.30
2020-07-08,6215,15.40,14.90,0.500000,息,14.90,16.35,13.45
2020-07-08,8072,27.30,27.10,0.200000,息,27.10,29.80,24.40
2020-07-08,8481,64.00,61.00,3.000000,息,61.00,67.10,54.90
2020-07-08,8499,134.00,129.00,5.000000,息,129.00,141.50,116.50
2020-07-08,9188,3.08,2.98,0.095650,息,2.98,3.27,2.69
