date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-03-20,00728,31.15,30.37,0.771000,息,30.37,33.40,27.34,30.37
2025-03-20,00918,23.14,22.44,0.700000,息,22.44,24.68,20.20,22.44
2025-03-20,00930,18.17,17.92,0.250000,息,17.92,19.71,16.13,17.92
2025-03-20,1342,105.00,100.20,4.792902,息,100.00,110.00,90.20,100.20
2025-03-20,2006,76.60,72.60,4.000000,息,72.60,79.80,65.40,72.60
2025-03-20,2101,42.40,41.90,0.500000,息,41.90,46.05,37.75,41.90
2025-03-20,2301,105.50,102.99,2.506595,息,103.00,113.00,92.70,102.99
2025-03-20,2430,31.95,30.45,1.500000,息,30.45,33.45,27.45,30.45
2025-03-20,3008,2525.00,2467.50,57.500000,息,2470.00,2710.00,2225.00,2467.50
2025-03-20,3029,147.00,142.00,5.000000,息,142.00,156.00,128.00,142.00
2025-03-20,3149,36.75,35.55,1.193457,權,36.75,40.40,32.00,36.75
2025-03-20,6534,83.30,79.70,3.600000,息,79.70,87.60,71.80,79.70
