date,stock_id,pre_close,ref_price,value,kind,open_base
2023-07-10,1234,40.85,39.05,1.800000,息,39.05
2023-07-10,1452,17.70,16.90,0.800000,息,16.90
2023-07-10,1612,26.60,25.10,1.500000,息,25.10
2023-07-10,2359,37.30,35.80,1.500000,息,35.80
2023-07-10,2597,119.00,109.00,10.000000,息,109.00
2023-07-10,2610,26.25,25.78,0.460219,息,25.80
2023-07-10,2645,114.00,110.00,4.000000,息,110.00
2023-07-10,3038,39.40,37.80,1.600000,息,37.80
2023-07-10,3591,26.20,25.90,0.291145,息,25.90
2023-07-10,4148,62.00,59.50,2.500000,息,59.50
2023-07-10,4807,19.45,19.00,0.449999,息,19.00
2023-07-10,5215,46.30,44.30,2.000000,息,44.30
2023-07-10,5284,136.00,133.20,2.800000,息,133.00
2023-07-10,6196,141.00,135.36,5.638302,息,135.50
2023-07-10,6213,69.30,66.30,3.000000,息,66.30
2023-07-10,6796,102.00,100.20,1.796593,息,100.00
2023-07-10,8463,25.70,25.47,0.230000,息,25.45
2023-07-10,9935,19.80,19.15,0.650000,息,19.15
