date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2020-08-27,1108,10.45,10.30,0.150000,息,10.30,11.30,9.27
2020-08-27,1307,21.85,21.05,0.800000,息,21.05,23.15,18.95
2020-08-27,1439,39.85,34.85,5.000000,息,34.85,38.30,31.40
2020-08-27,1514,30.50,28.38,2.119048,權息,28.40,31.20,25.55
2020-08-27,1533,30.30,29.80,0.500000,息,29.80,32.75,26.85
2020-08-27,2059,322.50,314.50,8.000000,息,314.50,345.50,283.50
2020-08-27,2428,117.50,113.30,4.200000,息,113.50,124.50,102.00
2020-08-27,2439,165.00,157.29,7.704899,息,157.50,173.00,142.00
2020-08-27,2472,56.40,54.89,1.500116,息,54.90,60.30,49.45
2020-08-27,2509,21.45,19.31,2.131819,權息,19.30,21.20,17.40
2020-08-27,2527,21.55,19.75,1.800000,息,19.75,21.70,17.80
2020-08-27,2615,22.10,21.30,0.800000,息,21.30,23.40,19.20
2020-08-27,3312,15.55,14.10,1.446227,權息,14.10,15.50,12.70
2020-08-27,4942,41.45,38.95,2.500000,息,38.95,42.80,35.10
2020-08-27,5525,22.45,20.32,2.125926,權息,20.30,22.35,18.30
2020-08-27,8429,7.79,7.77,0.020000,息,7.77,8.54,7.00
2020-08-27,9935,35.95,35.35,0.600000,息,35.35,38.85,31.85
