date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2021-08-24,1220,16.75,15.75,1.000000,息,15.75,17.30,14.20,15.75
2021-08-24,1232,162.00,156.00,6.000000,息,156.00,171.50,140.50,156.00
2021-08-24,1234,35.40,33.60,1.800000,息,33.60,36.95,30.25,33.60
2021-08-24,2107,23.95,22.45,1.500000,息,22.45,24.65,20.25,22.45
2021-08-24,2511,12.80,12.40,0.400000,息,12.40,13.60,11.20,12.40
2021-08-24,2536,21.60,20.40,1.200000,息,20.40,22.40,18.40,20.40
2021-08-24,3017,72.40,69.60,2.800000,息,69.60,76.50,62.70,69.60
2021-08-24,3022,47.10,45.10,2.000000,息,45.10,49.60,40.60,45.10
2021-08-24,3024,12.55,12.45,0.100000,息,12.45,13.65,11.25,12.45
2021-08-24,3454,76.90,74.90,2.000000,息,74.90,82.30,67.50,74.90
2021-08-24,6177,29.60,29.01,0.580393,權,29.00,31.90,26.15,29.01
2021-08-24,6605,56.50,55.10,1.400000,息,55.10,60.60,49.60,55.10
2021-08-24,9941,181.50,153.73,27.760869,權息,153.50,169.00,138.50,153.73
2021-08-24,9941A,51.70,49.70,2.000000,息,49.70,54.60,44.75,49.70
