date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-07-23,1103,13.55,13.02,0.521797,息,13.00,14.30,11.75,13.02
2026-07-23,1201,12.65,12.44,0.210000,息,12.45,13.65,11.20,12.44
2026-07-23,1227,29.95,28.61,1.340000,息,28.60,31.45,25.75,28.61
2026-07-23,1304,13.35,13.20,0.150000,息,13.20,14.50,11.90,13.20
2026-07-23,1305,12.70,12.60,0.100000,息,12.60,13.85,11.35,12.60
2026-07-23,1308,14.60,14.40,0.200000,息,14.40,15.80,13.00,14.40
2026-07-23,1309,14.80,14.65,0.150000,息,14.65,16.10,13.20,14.65
2026-07-23,1417,8.80,8.55,0.250000,息,8.55,9.40,7.70,8.55
2026-07-23,1436,45.30,40.25,5.047596,息,40.25,44.25,36.25,40.25
2026-07-23,1503,211.50,206.50,5.000000,息,206.50,227.00,186.00,206.50
2026-07-23,1558,93.60,88.60,5.000000,息,88.60,97.40,79.80,88.60
2026-07-23,1590,1430.00,1400.89,29.107800,息,1400.00,1540.00,1265.00,1400.89
2026-07-23,1720,63.50,55.90,7.590910,權息,55.90,61.40,50.40,55.90
2026-07-23,1806,8.38,8.23,0.150000,息,8.23,9.05,7.41,8.23
2026-07-23,1809,40.00,39.75,0.250000,息,39.75,43.70,35.80,39.75
2026-07-23,2204,55.50,51.90,3.600000,息,51.90,57.00,46.75,51.90
2026-07-23,2352,30.40,29.40,1.000000,息,29.40,32.30,26.50,29.40
2026-07-23,2414,57.30,54.30,3.000000,息,54.30,59.70,48.90,54.30
2026-07-23,2890,40.40,38.52,1.870589,權息,38.50,42.35,34.70,38.52
2026-07-23,2897,10.50,9.98,0.520000,息,9.98,10.95,8.99,9.98
2026-07-23,2897B,11.95,11.41,0.540000,息,11.40,12.55,10.30,11.41
2026-07-23,3056,14.85,14.23,0.616413,息,14.25,15.65,12.85,14.23
2026-07-23,3716,34.65,33.64,1.003730,息,33.65,37.00,30.30,33.64
2026-07-23,4545,34.50,34.37,0.130000,息,34.35,37.80,30.95,34.37
2026-07-23,6409,998.00,961.22,36.770247,息,961.00,1055.00,866.00,961.22
2026-07-23,6671,24.00,22.80,1.200000,息,22.80,25.05,20.55,22.80
2026-07-23,6944,1030.00,779.23,250.769231,權息,779.00,857.00,702.00,779.23
2026-07-23,7722,312.50,297.61,14.880953,權,297.50,327.00,268.00,297.61
2026-07-23,7768,296.00,292.49,3.500490,息,292.50,321.50,263.50,292.49
2026-07-23,9918,43.50,42.00,1.500000,息,42.00,46.20,37.80,42.00
2026-07-23,9958,115.50,111.00,4.500000,息,111.00,122.00,99.90,111.00
