date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2015-09-01,1102,34.95,32.75,2.200000,息,32.75,36.00,29.50,32.75
2015-09-01,1203,20.25,19.25,1.000000,息,19.25,21.15,17.35,19.25
2015-09-01,1416,15.80,15.50,0.300000,息,15.50,17.05,13.95,15.50
2015-09-01,2115,40.85,38.75,2.096636,息,38.75,42.60,34.90,38.75
2015-09-01,2845,10.60,9.68,0.919826,權息,9.68,10.60,8.72,9.68
2015-09-01,2901,27.30,26.86,0.436751,息,26.85,29.50,24.20,26.86
2015-09-01,3002,10.65,9.85,0.800000,息,9.85,10.80,8.87,9.85
2015-09-01,3027,10.10,9.70,0.397674,權息,9.70,10.65,8.73,9.70
2015-09-01,3035,28.25,26.73,1.518326,息,26.75,29.40,24.10,26.73
2015-09-01,3052,10.15,9.37,0.775000,權息,9.37,10.30,8.44,9.37
