date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2024-07-01,1101,34.20,33.20,1.000000,息,33.20,36.50,29.90
2024-07-01,1101B,48.40,46.63,1.763623,息,46.65,51.20,42.00
2024-07-01,1234,44.65,42.75,1.900000,息,42.75,47.00,38.50
2024-07-01,1513,188.00,184.40,3.600000,息,184.50,202.50,166.00
2024-07-01,1521,38.95,38.25,0.700000,息,38.25,42.05,34.45
2024-07-01,1536,55.30,54.30,1.000000,息,54.30,59.70,48.90
2024-07-01,2107,26.95,25.65,1.300000,息,25.65,28.20,23.10
2024-07-01,2363,56.50,56.20,0.300000,息,56.20,61.80,50.60
2024-07-01,2597,182.50,177.10,5.400000,息,177.00,194.50,159.50
2024-07-01,2882,59.00,57.00,2.000000,息,57.00,62.70,51.30
2024-07-01,2882A,61.10,58.80,2.296175,息,58.80,64.60,53.00
2024-07-01,2882B,59.10,56.97,2.130000,息,57.00,62.60,51.30
2024-07-01,2883,15.10,14.59,0.500626,息,14.60,16.00,13.15
2024-07-01,2883B,7.60,7.24,0.355000,息,7.24,7.96,6.52
2024-07-01,3592,411.00,395.80,15.200000,息,396.00,435.00,356.50
2024-07-01,3708,138.00,132.44,5.550945,息,132.50,145.50,119.50
2024-07-01,3711,168.50,163.29,5.202282,息,163.50,179.50,147.00
2024-07-01,4119,90.40,89.15,1.250000,息,89.20,98.00,80.30
2024-07-01,6655,123.50,120.50,3.000000,息,120.50,132.50,108.50
2024-07-01,8463,29.70,29.05,0.650000,息,29.05,31.95,26.15
2024-07-01,8481,52.40,50.40,2.000000,息,50.40,55.40,45.40
2024-07-01,8926,47.90,45.97,1.930000,息,45.95,50.50,41.40
2024-07-01,9934,19.30,18.10,1.200000,息,18.10,19.90,16.30
