date,stock_id,pre_close,ref_price,value,kind,open_base
2018-08-27,1229,41.10,35.72,5.372727,權息,35.70
2018-08-27,1231,38.20,35.38,2.815385,權息,35.40
2018-08-27,1533,35.25,34.95,0.300000,息,34.95
2018-08-27,2104,48.60,41.60,6.993425,權息,42.55
2018-08-27,2106,32.00,30.80,1.200000,息,30.80
2018-08-27,3025,26.25,26.12,0.128000,息,26.10
2018-08-27,3167,51.50,49.00,2.500000,息,49.00
2018-08-27,3588,25.70,25.19,0.500749,息,25.20
2018-08-27,3622,17.45,17.15,0.300000,息,17.15
2018-08-27,4144,30.35,30.29,0.056980,權,30.35
2018-08-27,5243,34.30,32.30,2.000000,息,32.30
2018-08-27,6183,34.55,33.05,1.500000,息,33.05
2018-08-27,6216,29.85,27.79,2.058878,息,27.80
2018-08-27,6531,68.10,63.45,4.645827,權息,63.50
2018-08-27,6533,117.00,111.42,5.571429,權,111.50
2018-08-27,9935,16.95,16.95,-0.004716,權,16.95
2018-08-27,9944,16.05,15.75,0.300000,息,15.75
