date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-07-25,1101,36.00,34.55,1.450000,息,34.55,38.00,31.10
2017-07-25,1234,33.85,31.85,2.000000,息,31.85,35.00,28.70
2017-07-25,1470,18.20,17.65,0.550000,息,17.65,19.40,15.90
2017-07-25,1476,374.00,356.37,17.627448,權息,356.50,392.00,321.00
2017-07-25,1701,18.65,18.05,0.600000,息,18.05,19.85,16.25
2017-07-25,2105,64.80,61.80,3.000000,息,61.80,67.90,55.70
2017-07-25,2108,24.60,22.47,2.123810,權息,22.45,24.70,20.25
2017-07-25,2414,19.25,17.95,1.300000,息,17.95,19.70,16.20
2017-07-25,2511,12.00,11.00,1.000000,息,11.00,12.10,9.90
2017-07-25,2936,44.20,40.20,4.000000,息,40.20,44.20,36.20
2017-07-25,5285,44.65,43.09,1.554447,息,43.10,47.35,38.80
2017-07-25,6271,133.00,127.08,5.911083,息,127.00,139.50,114.50
