date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-08-01,2351,63.70,61.20,2.500000,息,61.20,67.30,55.10
2017-08-01,2355,59.70,56.50,3.200000,息,56.50,62.10,50.90
2017-08-01,2485,31.30,29.90,1.400000,息,29.90,32.85,26.95
2017-08-01,2633,26.05,25.45,0.600000,息,25.45,27.95,22.95
2017-08-01,2812,10.40,9.68,0.714651,權息,9.68,10.60,8.72
2017-08-01,2834,8.57,8.22,0.348641,權息,8.22,9.04,7.40
2017-08-01,3703,11.50,11.00,0.500000,息,11.00,12.10,9.90
2017-08-01,4938,98.60,93.67,4.928650,息,93.70,103.00,84.40
2017-08-01,6239,97.90,93.90,4.000000,息,93.90,103.00,84.60
2017-08-01,6477,15.65,15.45,0.200000,息,15.45,16.95,13.95
2017-08-01,8926,23.70,22.50,1.200000,息,22.50,24.75,20.25
