date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-08-22,1324,12.80,12.40,0.400000,息,12.40,13.60,11.20,12.40
2016-08-22,1340,62.10,61.10,1.000000,息,61.10,67.20,55.00,61.10
2016-08-22,1419,42.65,42.30,0.347000,息,42.30,46.50,38.10,42.30
2016-08-22,1436,40.80,37.09,3.709091,權,37.10,40.75,33.40,37.09
2016-08-22,1537,156.50,149.00,7.500000,息,149.00,163.50,134.50,149.00
2016-08-22,1808,38.30,33.29,5.009461,息,33.30,36.60,30.00,33.29
2016-08-22,2468,11.40,10.90,0.500000,息,10.90,11.95,9.81,10.90
2016-08-22,3015,26.55,25.05,1.500000,息,25.05,27.55,22.55,25.05
2016-08-22,3022,41.70,39.70,2.000000,息,39.70,43.65,35.75,39.70
2016-08-22,4426,176.50,141.85,34.645161,權息,142.00,156.00,128.00,141.85
2016-08-22,6605,103.00,100.50,2.500000,息,100.50,110.50,90.50,100.50
