date,stock_id,pre_close,ref_price,value,kind,open_base
2024-07-18,00904,19.84,19.74,0.100000,息,19.74
2024-07-18,1102,44.20,42.10,2.100000,息,42.10
2024-07-18,1103,18.60,18.10,0.500000,息,18.10
2024-07-18,1109,19.95,18.75,1.200000,息,18.75
2024-07-18,1227,40.75,39.50,1.250000,息,39.50
2024-07-18,1236,25.45,24.80,0.650000,息,24.80
2024-07-18,1402,37.30,35.95,1.350000,息,35.95
2024-07-18,1522,72.00,70.00,2.000000,息,70.00
2024-07-18,1522A,46.05,44.05,2.000000,息,44.05
2024-07-18,1563,71.90,70.09,1.802098,息,70.10
2024-07-18,1598,31.90,30.38,1.519048,權,30.40
2024-07-18,2204,129.00,123.00,6.000000,息,123.00
2024-07-18,2374,54.70,53.79,0.900099,息,53.80
2024-07-18,2392,83.60,81.60,2.000000,息,81.60
2024-07-18,2395,374.50,365.05,9.448066,息,365.00
2024-07-18,2461,24.25,23.59,0.654612,息,23.60
2024-07-18,2482,40.80,39.80,1.000000,息,39.80
2024-07-18,2610,23.50,22.80,0.690145,息,22.80
2024-07-18,3022,96.20,92.70,3.500000,息,92.70
2024-07-18,3406,605.00,593.00,12.000000,息,593.00
2024-07-18,3607,22.45,21.75,0.700000,息,21.75
2024-07-18,3701,49.80,49.10,0.700000,息,49.10
2024-07-18,4306,22.05,21.06,0.980708,息,21.05
2024-07-18,5525,41.00,39.80,1.200000,息,39.80
2024-07-18,5871,162.00,152.45,9.549019,權息,152.50
2024-07-18,5871A,97.90,94.10,3.800000,息,94.10
2024-07-18,6120,15.95,15.85,0.100000,息,15.85
2024-07-18,6625,99.90,87.63,12.263636,權息,87.60
2024-07-18,6671,48.00,45.50,2.500000,息,45.50
2024-07-18,6719,296.50,294.50,1.992161,息,294.50
2024-07-18,6933,309.50,306.52,2.972343,息,306.50
2024-07-18,8215,35.00,33.80,1.200000,息,33.80
2024-07-18,9919,22.20,21.90,0.300000,息,21.90
2024-07-18,9935,27.05,26.55,0.500000,息,26.55
