date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2022-07-14,1312,20.60,18.60,2.000000,息,18.60,20.45,16.75
2022-07-14,1312A,32.05,29.45,2.600000,息,29.45,32.35,26.55
2022-07-14,1338,57.50,55.00,2.500000,息,55.00,60.50,49.50
2022-07-14,1440,17.85,17.05,0.800000,息,17.05,18.75,15.35
2022-07-14,1454,13.20,12.70,0.500000,息,12.70,13.95,11.45
2022-07-14,1522,27.95,27.45,0.500000,息,27.45,30.15,24.75
2022-07-14,1522A,44.80,44.01,0.789041,息,44.00,48.40,39.65
2022-07-14,1532,30.45,28.34,2.110000,息,28.35,31.15,25.55
2022-07-14,1560,128.50,125.70,2.796693,息,125.50,138.00,113.50
2022-07-14,1905,16.65,16.24,0.405867,息,16.25,17.85,14.65
2022-07-14,2009,26.75,25.75,1.000000,息,25.75,28.30,23.20
2022-07-14,2017,13.45,12.12,1.327359,權息,12.10,13.30,10.95
2022-07-14,2029,25.30,22.75,2.550000,息,22.75,25.00,20.50
2022-07-14,2356,24.00,22.60,1.400000,息,22.60,24.85,20.35
2022-07-14,2401,27.70,25.70,2.000000,息,25.70,28.25,23.15
2022-07-14,2453,26.50,24.60,1.900000,息,24.60,27.05,22.15
2022-07-14,2462,24.70,24.10,0.600000,息,24.10,26.50,21.70
2022-07-14,2501,16.75,16.15,0.600000,息,16.15,17.75,14.55
2022-07-14,2617,27.95,25.95,2.000000,息,25.95,28.50,23.40
2022-07-14,2891,23.45,22.20,1.250000,息,22.20,24.40,20.00
2022-07-14,2891B,63.30,61.05,2.250000,息,61.10,67.10,55.00
2022-07-14,2891C,61.40,59.48,1.920000,息,59.50,65.40,53.60
2022-07-14,2903,19.55,18.65,0.900000,息,18.65,20.50,16.80
2022-07-14,3014,74.70,65.70,9.000000,息,65.70,72.20,59.20
2022-07-14,3022,47.20,44.20,3.000000,息,44.20,48.60,39.80
2022-07-14,3024,11.90,11.60,0.300000,息,11.60,12.75,10.45
2022-07-14,3032,27.75,25.75,2.000000,息,25.75,28.30,23.20
2022-07-14,3035,146.50,143.20,3.300000,息,143.00,157.50,129.00
2022-07-14,3044,107.00,100.00,7.000000,息,100.00,110.00,90.00
2022-07-14,3130,193.50,182.33,11.160835,息,182.50,200.50,164.50
2022-07-14,3376,77.50,72.50,5.000000,息,72.50,79.70,65.30
2022-07-14,3515,107.00,94.00,13.000000,息,94.00,103.00,84.60
2022-07-14,3530,81.30,77.80,3.499274,息,77.80,85.50,70.10
2022-07-14,3653,293.50,287.50,5.997191,息,287.50,316.00,259.00
2022-07-14,3665,315.50,306.05,9.449601,息,306.00,336.50,275.50
2022-07-14,4572,139.00,134.00,5.000000,息,134.00,147.00,121.00
2022-07-14,4904,83.00,79.75,3.250000,息,79.80,87.70,71.80
2022-07-14,4977,76.90,73.68,3.219592,息,73.70,81.00,66.40
2022-07-14,6005,12.65,11.00,1.650000,息,11.00,12.10,9.90
2022-07-14,6257,50.60,46.47,4.129839,息,46.45,51.10,41.85
2022-07-14,6278,81.70,75.70,6.000000,息,75.70,83.20,68.20
2022-07-14,6715,154.50,152.70,1.800000,息,152.50,167.50,137.50
2022-07-14,6789,265.00,263.13,1.864602,息,263.00,289.00,237.00
2022-07-14,8016,170.00,138.00,32.000000,息,138.00,151.50,124.50
2022-07-14,8112,38.70,34.70,4.000000,息,34.70,38.15,31.25
2022-07-14,8249,21.95,20.66,1.288500,息,20.65,22.70,18.60
2022-07-14,8367,37.20,34.40,2.800000,息,34.40,37.80,31.00
2022-07-14,9930,47.55,45.05,2.500000,息,45.05,49.55,40.55
