date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2018-07-02,1710,32.90,31.15,1.750000,息,31.15,34.25,28.05,31.15
2018-07-02,1802,17.20,16.70,0.500000,息,16.70,18.35,15.05,16.70
2018-07-02,2012,19.85,19.10,0.750000,息,19.10,21.00,17.20,19.10
2018-07-02,2308,109.50,104.50,5.000000,息,104.50,114.50,94.10,104.50
2018-07-02,2404,66.40,60.40,6.000000,息,60.40,66.40,54.40,60.40
2018-07-02,2459,41.80,38.80,3.000000,息,38.80,42.65,34.95,38.80
2018-07-02,2606,33.50,32.30,1.200000,息,32.30,35.50,29.10,32.30
2018-07-02,3003,51.70,49.90,1.800000,息,49.90,54.80,44.95,49.90
2018-07-02,4155,29.40,27.06,2.332039,權息,27.05,29.75,24.40,27.06
2018-07-02,6196,72.20,69.71,2.482537,息,69.70,76.60,62.80,69.71
2018-07-02,9911,39.30,36.70,2.600000,息,36.70,40.35,33.05,36.70
