date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-05-19,00690,33.24,32.93,0.310000,息,32.93,36.22,29.64,32.93
2025-05-19,00730,22.64,22.53,0.110000,息,22.53,24.78,20.28,22.53
2025-05-19,00878,21.26,20.79,0.470000,息,20.79,22.86,18.72,20.79
2025-05-19,00891,16.91,16.50,0.410000,息,16.50,18.15,14.85,16.50
2025-05-19,00894,18.93,18.53,0.400000,息,18.53,20.38,16.68,18.53
2025-05-19,00900,13.52,13.42,0.100000,息,13.42,14.76,12.08,13.42
2025-05-19,00932,14.50,14.40,0.100000,息,14.40,15.84,12.96,14.40
2025-05-19,00934,18.16,18.13,0.026000,息,18.13,19.94,16.32,18.13
2025-05-19,00944,14.43,14.37,0.058000,息,14.37,15.80,12.94,14.37
2025-05-19,00945B,13.86,13.75,0.102000,息,13.75,9999.95,0.01,13.75
2025-05-19,00963,10.07,10.01,0.055000,息,10.01,9999.95,0.01,10.01
2025-05-19,00964,9.79,9.75,0.040000,息,9.75,9999.95,0.01,9.75
