date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2024-08-01,00939,14.39,14.32,0.063000,息,14.32,15.75,12.89,14.32
2024-08-01,1210,57.50,55.27,2.222353,息,55.30,60.70,49.75,55.27
2024-08-01,1216,83.90,80.90,3.000000,息,80.90,88.90,72.90,80.90
2024-08-01,1531,14.40,14.20,0.200000,息,14.20,15.60,12.80,14.20
2024-08-01,1558,101.50,97.70,3.800000,息,97.70,107.00,88.00,97.70
2024-08-01,1720,74.40,71.70,2.700000,息,71.70,78.80,64.60,71.70
2024-08-01,1730,56.70,53.90,2.800000,息,53.90,59.20,48.55,53.90
2024-08-01,2351,119.00,116.40,2.600000,息,116.50,128.00,105.00,116.40
2024-08-01,2369,20.80,20.50,0.300000,息,20.50,22.55,18.45,20.50
2024-08-01,2393,78.00,74.80,3.200000,息,74.80,82.20,67.40,74.80
2024-08-01,2912,277.50,268.50,9.000000,息,268.50,295.00,242.00,268.50
2024-08-01,3209,36.45,34.35,2.098284,息,34.35,37.75,30.95,34.35
2024-08-01,5269,1665.00,1646.41,18.580614,息,1645.00,1810.00,1485.00,1646.41
2024-08-01,6201,64.50,60.60,3.900000,息,60.60,66.60,54.60,60.60
2024-08-01,6239,163.50,156.50,7.000000,息,156.50,172.00,141.00,156.50
2024-08-01,6873,264.50,258.08,6.414955,權,258.00,283.50,232.50,258.08
