date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2023-07-25,1436,68.60,63.46,5.139352,息,63.50,69.80,57.20,63.46
2023-07-25,1701,25.25,24.45,0.800000,息,24.45,26.85,22.05,24.45
2023-07-25,2008,19.75,19.22,0.526198,息,19.20,21.10,17.30,19.22
2023-07-25,2062,23.20,22.20,1.000000,息,22.20,24.40,20.00,22.20
2023-07-25,2206,77.10,75.30,1.800000,息,75.30,82.80,67.80,75.30
2023-07-25,2239,67.70,67.23,0.462968,息,67.20,73.90,60.60,67.23
2023-07-25,2355,34.90,34.05,0.850000,息,34.05,37.45,30.65,34.05
2023-07-25,2405,15.35,15.15,0.200000,息,15.15,16.65,13.65,15.15
2023-07-25,2414,37.25,34.75,2.500000,息,34.75,38.20,31.30,34.75
2023-07-25,3501,55.10,51.10,4.000000,息,51.10,56.20,46.00,51.10
2023-07-25,3665,309.50,296.74,12.758678,權息,296.50,326.00,267.50,296.74
2023-07-25,3673,39.40,38.90,0.500000,息,38.90,42.75,35.05,38.90
2023-07-25,3702,56.80,52.95,3.850000,息,53.00,58.20,47.70,52.95
2023-07-25,3702A,48.60,46.60,2.000000,息,46.60,51.20,41.95,46.60
2023-07-25,3712,35.90,33.90,2.000000,息,33.90,37.25,30.55,33.90
2023-07-25,4581,71.50,69.00,2.500000,息,69.00,75.90,62.10,69.00
2023-07-25,9941,212.50,188.09,24.409090,權息,188.00,206.50,169.50,188.09
2023-07-25,9941A,50.00,48.00,2.000000,息,48.00,52.80,43.20,48.00
