date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2019-08-28,1409,12.50,11.65,0.850000,息,11.65,12.80,10.50,11.65
2019-08-28,1416,15.15,13.95,1.200000,息,13.95,15.30,12.60,13.95
2019-08-28,1513,20.85,19.85,1.000000,息,19.85,21.80,17.90,19.85
2019-08-28,1514,17.25,16.06,1.182039,權息,16.05,17.65,14.50,16.06
2019-08-28,1527,55.30,51.30,4.000000,息,51.30,56.40,46.20,51.30
2019-08-28,1776,15.70,14.90,0.800000,息,14.90,16.35,13.45,14.90
2019-08-28,2104,37.00,31.41,5.584071,權息,31.40,34.55,28.30,31.41
2019-08-28,2365,8.06,7.86,0.200000,息,7.86,8.64,7.08,7.86
2019-08-28,2530,16.20,15.90,0.300000,息,15.90,17.45,14.35,15.90
2019-08-28,3706,31.55,26.13,5.419566,權息,26.15,28.70,23.55,26.13
2019-08-28,6168,14.25,13.25,1.000000,息,13.25,14.55,11.95,13.25
2019-08-28,6216,28.90,26.91,1.983990,息,26.90,29.60,24.25,26.91
2019-08-28,6674,32.00,30.20,1.800000,息,30.20,33.20,27.20,30.20
2019-08-28,8442,58.00,56.50,1.500000,息,56.50,62.10,50.90,56.50
