date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-07-05,1215,80.40,77.40,3.000000,息,77.40,85.10,69.70,77.40
2022-07-05,1301,107.50,99.30,8.200000,息,99.30,109.00,89.40,99.30
2022-07-05,1464,13.15,12.90,0.250000,息,12.90,14.15,11.65,12.90
2022-07-05,1476,410.00,398.00,12.000000,息,398.00,437.50,358.50,398.00
2022-07-05,1604,29.20,26.50,2.700000,息,26.50,29.15,23.85,26.50
2022-07-05,1723,116.00,112.00,4.000000,息,112.00,123.00,101.00,112.00
2022-07-05,1909,16.05,14.85,1.200000,息,14.85,16.30,13.40,14.85
2022-07-05,2028,24.55,22.05,2.500000,息,22.05,24.25,19.85,22.05
2022-07-05,2247,207.00,195.00,12.000000,息,195.00,214.50,175.50,195.00
2022-07-05,2481,56.90,53.90,3.000000,息,53.90,59.20,48.55,53.90
2022-07-05,2538,13.10,12.60,0.500000,息,12.60,13.85,11.35,12.60
2022-07-05,2753,160.00,155.77,4.227118,息,156.00,171.00,140.50,155.77
2022-07-05,2887E,53.50,51.12,2.375000,息,51.10,56.20,46.05,51.12
2022-07-05,2887F,51.50,49.60,1.900000,息,49.60,54.50,44.65,49.60
2022-07-05,4755,146.50,141.50,5.000000,息,141.50,155.50,127.50,141.50
2022-07-05,6128,29.00,27.00,2.000000,息,27.00,29.70,24.30,27.00
2022-07-05,6641,62.40,57.90,4.500000,息,57.90,63.60,52.20,57.90
2022-07-05,8996,56.70,55.20,1.500000,息,55.20,60.70,49.70,55.20
2022-07-05,9910,176.00,171.90,4.100000,息,172.00,189.00,155.00,171.90
