date,stock_id,pre_close,ref_price,value,kind,open_base
2022-08-16,00701,25.23,24.98,0.250000,息,24.98
2022-08-16,00771,17.90,17.74,0.160000,息,17.74
2022-08-16,00878,17.33,17.05,0.280000,息,17.05
2022-08-16,00881,15.22,14.96,0.260000,息,14.96
2022-08-16,00891,12.33,12.07,0.260000,息,12.07
2022-08-16,00894,12.35,12.16,0.190000,息,12.16
2022-08-16,00900,12.50,11.30,1.200000,息,11.30
2022-08-16,2301,68.30,66.80,1.500000,息,66.80
2022-08-16,3605,39.35,37.85,1.499756,息,37.85
2022-08-16,6666,56.90,55.40,1.500000,息,55.40
