date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2019-07-11,1338,70.40,66.90,3.500000,息,66.90,73.50,60.30,66.90
2019-07-11,1341,58.00,55.00,3.000000,息,55.00,60.50,49.50,55.00
2019-07-11,1419,41.80,40.95,0.847522,息,40.95,45.00,36.90,40.95
2019-07-11,1476,398.00,387.00,11.000000,息,387.00,425.50,348.50,387.00
2019-07-11,1531,16.10,15.60,0.500000,息,15.60,17.15,14.05,15.60
2019-07-11,1592,27.00,26.15,0.843409,權,27.00,29.70,23.55,27.00
2019-07-11,1713,18.70,17.99,0.710000,息,18.00,19.75,16.20,17.99
2019-07-11,1809,12.85,12.65,0.200000,息,12.65,13.90,11.40,12.65
2019-07-11,1904,20.60,19.50,1.100000,息,19.50,21.45,17.55,19.50
2019-07-11,2012,24.00,22.70,1.300000,息,22.70,24.95,20.45,22.70
2019-07-11,2313,26.30,25.50,0.800000,息,25.50,28.05,22.95,25.50
2019-07-11,2344,16.85,15.85,1.000000,息,15.85,17.40,14.30,15.85
2019-07-11,2345,133.00,129.00,3.998400,息,129.00,141.50,116.50,129.00
2019-07-11,2356,25.50,24.00,1.500000,息,24.00,26.40,21.60,24.00
2019-07-11,2373,99.20,93.20,6.000000,息,93.20,102.50,83.90,93.20
2019-07-11,2409,9.30,8.80,0.500000,息,8.80,9.68,7.92,8.80
2019-07-11,2459,39.70,36.70,3.000000,息,36.70,40.35,33.05,36.70
2019-07-11,2606,34.60,32.80,1.800000,息,32.80,36.05,29.55,32.80
2019-07-11,2888,9.50,9.30,0.200000,息,9.30,10.20,8.37,9.30
2019-07-11,2890,13.00,12.36,0.636000,息,12.35,13.55,11.15,12.36
2019-07-11,3014,36.40,33.69,2.700234,息,33.70,37.05,30.35,33.69
2019-07-11,3026,108.00,99.00,9.000000,息,99.00,108.50,89.10,99.00
2019-07-11,3050,11.45,11.15,0.300000,息,11.15,12.25,10.05,11.15
2019-07-11,3705,44.25,42.05,2.200000,息,42.05,46.25,37.85,42.05
2019-07-11,4133,28.50,27.90,0.600000,息,27.90,30.65,25.15,27.90
2019-07-11,4306,13.15,12.57,0.571554,權息,12.65,13.90,11.35,12.65
2019-07-11,5305,34.85,32.65,2.199190,息,32.65,35.90,29.40,32.65
2019-07-11,6115,43.90,40.90,3.000000,息,40.90,44.95,36.85,40.90
2019-07-11,6214,77.30,72.30,5.000000,息,72.30,79.50,65.10,72.30
2019-07-11,6278,70.00,68.70,1.300000,息,68.70,75.50,61.90,68.70
2019-07-11,6477,23.80,23.00,0.800000,息,23.00,25.30,20.70,23.00
2019-07-11,6666,227.00,200.00,27.000000,權息,200.00,220.00,180.00,200.00
2019-07-11,6669,356.50,340.50,16.000000,息,340.50,374.50,306.50,340.50
2019-07-11,8072,20.55,20.05,0.500000,息,20.05,22.05,18.05,20.05
2019-07-11,8104,57.50,54.50,3.000000,息,54.50,59.90,49.05,54.50
2019-07-11,8210,68.20,64.20,4.000000,息,64.20,70.60,57.80,64.20
2019-07-11,8464,251.50,241.50,10.000000,息,241.50,265.50,217.50,241.50
2019-07-11,8478,42.20,40.19,2.000660,息,40.20,44.20,36.20,40.19
2019-07-11,9924,46.85,44.45,2.400000,息,44.45,48.85,40.05,44.45
2019-07-11,9930,53.30,51.30,2.000000,息,51.30,56.40,46.20,51.30
