date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-07-08,1582,65.00,59.70,5.300000,息,59.70,65.60,53.80,59.70
2022-07-08,1612,20.90,18.10,2.800000,息,18.10,19.90,16.30,18.10
2022-07-08,2207,618.00,598.00,20.000000,息,598.00,657.00,539.00,598.00
2022-07-08,3028,32.40,28.96,3.438395,息,28.95,31.85,26.10,28.96
2022-07-08,3045,108.00,103.70,4.300000,息,103.50,114.00,93.40,103.70
2022-07-08,3060,18.05,17.05,1.000000,息,17.05,18.75,15.35,17.05
2022-07-08,3708,117.50,116.07,1.429273,息,116.00,127.50,104.50,116.07
2022-07-08,4999,34.60,32.60,2.000000,息,32.60,35.85,29.35,32.60
2022-07-08,5538,46.80,43.60,3.200000,息,43.60,47.95,39.25,43.60
2022-07-08,8464,282.00,271.00,11.000000,息,271.00,298.00,244.00,271.00
