date,stock_id,pre_close,ref_price,value,kind,open_base
2018-08-29,1416,17.15,15.95,1.200000,息,15.95
2018-08-29,1513,21.40,20.40,1.000000,息,20.40
2018-08-29,1531,19.30,18.50,0.800000,息,18.50
2018-08-29,1718,12.40,11.54,0.850705,權息,11.55
2018-08-29,2059,406.00,401.00,5.000000,息,401.00
2018-08-29,2328,21.50,20.70,0.800000,息,20.70
2018-08-29,2509,34.30,29.73,4.563158,權息,29.75
2018-08-29,2603,13.55,12.71,0.835715,權息,12.70
2018-08-29,6168,17.35,16.35,1.000000,息,16.35
2018-08-29,8499,77.00,71.95,5.045236,息,72.00
2018-08-29,9188,4.58,4.44,0.137095,息,4.44
