date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-07-20,1464,10.60,10.35,0.250000,息,10.35,11.35,9.32,10.35
2026-07-20,2211,94.20,87.70,6.500000,息,87.70,96.40,79.00,87.70
2026-07-20,2392,35.55,34.55,1.000000,息,34.55,38.00,31.10,34.55
2026-07-20,3031,26.20,25.20,1.000000,息,25.20,27.70,22.70,25.20
2026-07-20,4169,252.00,251.68,0.319990,息,251.50,276.50,227.00,251.68
2026-07-20,4560,33.80,31.80,2.000000,息,31.80,34.95,28.65,31.80
2026-07-20,6277,80.50,78.00,2.500000,息,78.00,85.80,70.20,78.00
2026-07-20,6887,39.45,37.02,2.420931,息,37.00,40.70,33.35,37.02
2026-07-20,8213,32.80,31.66,1.140000,息,31.65,34.80,28.50,31.66
2026-07-20,8481,41.60,38.85,2.750000,息,38.85,42.70,35.00,38.85
