date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2021-08-23,1210,56.10,51.84,4.255340,權息,51.80,57.00,46.70,51.84
2021-08-23,1817,37.25,35.25,2.000000,息,35.25,38.75,31.75,35.25
2021-08-23,2377,122.50,116.40,6.100000,息,116.50,128.00,105.00,116.40
2021-08-23,2471,24.90,23.40,1.500000,息,23.40,25.70,21.10,23.40
2021-08-23,2527,27.00,25.60,1.400000,息,25.60,28.15,23.05,25.60
2021-08-23,2545,43.65,39.15,4.500000,息,39.15,43.05,35.25,39.15
2021-08-23,2727,130.50,126.13,4.364799,息,126.00,138.50,114.00,126.13
2021-08-23,3045,101.50,97.20,4.299530,息,97.20,106.50,87.50,97.20
2021-08-23,4119,92.40,76.58,15.816667,權息,76.60,84.20,69.00,76.58
2021-08-23,4560,41.75,40.75,1.000000,息,40.75,44.80,36.70,40.75
2021-08-23,6116,17.35,16.85,0.500000,息,16.85,18.50,15.20,16.85
2021-08-23,6189,40.60,37.92,2.671231,息,37.90,41.70,34.15,37.92
2021-08-23,6215,30.70,30.20,0.500000,息,30.20,33.20,27.20,30.20
2021-08-23,8163,43.40,40.90,2.500000,息,40.90,44.95,36.85,40.90
2021-08-23,8926,37.85,35.95,1.900000,息,35.95,39.50,32.40,35.95
2021-08-23,9902,12.30,12.00,0.300000,息,12.00,13.20,10.80,12.00
2021-08-23,9921,306.00,298.00,8.000000,息,298.00,327.50,268.50,298.00
