date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-07-07,1220,11.00,10.35,0.650000,息,10.35,11.35,9.32
2017-07-07,1727,13.20,12.60,0.600000,息,12.60,13.85,11.35
2017-07-07,1776,22.70,21.10,1.600000,息,21.10,23.20,19.00
2017-07-07,2850,26.90,25.39,1.510000,息,25.40,27.90,22.90
2017-07-07,2856,8.25,8.15,0.100000,息,8.15,8.96,7.34
2017-07-07,3653,76.00,74.00,2.000000,息,74.00,81.40,66.60
2017-07-07,3706,38.40,35.90,2.497120,息,35.90,39.45,32.35
2017-07-07,4952,40.15,36.65,3.500000,息,36.65,40.30,33.00
2017-07-07,4958,71.60,69.40,2.200000,息,69.40,76.30,62.50
2017-07-07,6192,58.40,56.40,2.000000,息,56.40,62.00,50.80
2017-07-07,6451,108.50,103.10,5.400000,息,103.00,113.00,92.80
2017-07-07,8016,95.30,89.30,6.000000,息,89.30,98.20,80.40
2017-07-07,8442,55.10,52.90,2.200000,息,52.90,58.10,47.65
