date,stock_id,pre_close,ref_price,value,kind,open_base
2020-07-01,1326,75.70,71.90,3.800000,息,71.90
2020-07-01,1558,139.00,130.20,8.800000,息,130.00
2020-07-01,1604,21.55,20.05,1.500000,息,20.05
2020-07-01,1702,46.00,44.00,2.000000,息,44.00
2020-07-01,1733,27.50,26.39,1.106342,息,26.40
2020-07-01,1817,34.00,32.28,1.712359,息,32.30
2020-07-01,2423,24.65,23.15,1.500000,息,23.15
2020-07-01,2436,28.10,26.60,1.500000,息,26.60
2020-07-01,2455,91.50,88.99,2.500027,息,89.00
2020-07-01,2606,31.30,29.40,1.900000,息,29.40
2020-07-01,2731,78.50,76.50,2.000000,息,76.50
2020-07-01,2881,43.90,41.90,2.000000,息,41.90
2020-07-01,2881A,65.50,63.04,2.460000,息,63.00
2020-07-01,2881B,64.80,62.64,2.160000,息,62.60
2020-07-01,2882,41.85,39.85,2.000000,息,39.85
2020-07-01,2882A,64.60,62.32,2.280000,息,62.30
2020-07-01,2882B,64.10,61.97,2.130000,息,62.00
2020-07-01,3040,38.80,37.30,1.500000,息,37.30
2020-07-01,3679,65.00,61.00,4.000000,息,61.00
2020-07-01,4739,58.60,57.37,1.226700,息,57.40
2020-07-01,6281,72.10,68.10,4.000000,息,68.10
2020-07-01,6666,133.00,126.00,7.000000,息,126.00
2020-07-01,8150,33.80,32.00,1.800000,息,32.00
2020-07-01,8341,257.50,249.50,8.000000,息,249.50
2020-07-01,9931,41.80,41.30,0.500000,息,41.30
