date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-08-08,1514,10.45,9.95,0.500000,息,9.95,10.90,8.96
2017-08-08,1626,28.60,27.59,1.002588,息,27.60,30.30,24.85
2017-08-08,2312,10.95,10.65,0.300000,息,10.65,11.70,9.59
2017-08-08,2357,280.50,263.50,17.000000,息,263.50,289.50,237.50
2017-08-08,2704,23.30,22.60,0.700000,息,22.60,24.85,20.35
2017-08-08,2836,10.30,9.70,0.600000,息,9.70,10.65,8.73
2017-08-08,2889,9.64,8.96,0.679388,權息,8.96,9.85,8.07
2017-08-08,3037,19.30,19.00,0.298500,息,19.00,20.90,17.10
2017-08-08,3058,10.30,9.80,0.500000,息,9.80,10.75,8.82
2017-08-08,3189,85.30,82.30,3.000000,息,82.30,90.50,74.10
2017-08-08,4137,121.50,115.00,6.500000,息,115.00,126.50,103.50
2017-08-08,5469,15.35,14.75,0.600000,息,14.75,16.20,13.30
2017-08-08,6201,35.15,32.15,3.000000,息,32.15,35.35,28.95
2017-08-08,6422,79.30,75.28,4.010860,息,75.30,82.80,67.80
