date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-07-16,1232,97.00,92.00,5.000000,息,92.00,101.00,82.80
2018-07-16,1312,29.90,28.90,1.000000,息,28.90,31.75,26.05
2018-07-16,1312A,34.95,33.35,1.600000,息,33.35,36.65,30.05
2018-07-16,1313,21.00,18.51,2.481482,權息,18.50,20.35,16.70
2018-07-16,1325,17.95,17.60,0.350000,息,17.60,19.35,15.85
2018-07-16,2034,26.60,24.80,1.800000,息,24.80,27.25,22.35
2018-07-16,2426,24.10,23.40,0.699997,息,23.40,25.70,21.10
2018-07-16,2615,17.20,16.70,0.500000,息,16.70,18.35,15.05
2018-07-16,2908,23.50,22.30,1.200000,息,22.30,24.50,20.10
2018-07-16,3056,22.55,20.55,2.000000,息,20.55,22.60,18.50
2018-07-16,3550,21.85,20.35,1.500000,息,20.35,22.35,18.35
2018-07-16,3645,77.80,76.30,1.500000,息,76.30,83.90,68.70
2018-07-16,4906,28.45,27.46,0.986460,息,27.45,30.20,24.75
2018-07-16,6120,28.50,28.10,0.400000,息,28.10,30.90,25.30
2018-07-16,6214,66.90,61.90,5.000000,息,61.90,68.00,55.80
2018-07-16,6230,86.60,82.65,3.950000,息,82.70,90.90,74.40
2018-07-16,8016,113.50,107.99,5.500684,息,108.00,118.50,97.20
2018-07-16,8481,45.00,42.00,3.000000,息,42.00,46.20,37.80
2018-07-16,9926,41.50,39.90,1.600000,息,39.90,43.85,35.95
