date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2020-08-04,1530,31.55,30.05,1.500000,息,30.05,33.05,27.05,30.05
2020-08-04,2393,35.65,34.25,1.399577,息,34.25,37.65,30.85,34.25
2020-08-04,2476,20.65,19.35,1.300000,息,19.35,21.25,17.45,19.35
2020-08-04,2607,13.35,13.05,0.300000,息,13.05,14.35,11.75,13.05
2020-08-04,2855,16.25,14.95,1.299020,權息,14.95,16.40,13.50,14.95
2020-08-04,3703,13.45,12.95,0.500000,息,12.95,14.20,11.70,12.95
2020-08-04,4766,138.00,132.00,6.000000,息,132.00,145.00,119.00,132.00
2020-08-04,5285,44.95,42.49,2.460000,息,42.50,46.70,38.25,42.49
2020-08-04,6201,35.45,32.95,2.500000,息,32.95,36.20,29.70,32.95
2020-08-04,6442,36.20,34.84,1.360000,息,34.85,38.30,31.40,34.84
2020-08-04,9925,37.55,35.29,2.252970,權息,35.30,38.80,31.80,35.29
