date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-08-26,1583,51.30,46.97,4.327523,權息,46.95,51.60,42.30
2026-08-26,2227,48.00,47.16,0.840000,息,47.15,51.80,42.45
2026-08-26,2420,56.50,53.50,3.000000,息,53.50,58.80,48.15
2026-08-26,2753,188.50,179.52,8.976191,權,179.50,197.00,162.00
2026-08-26,4582,23.35,22.55,0.794117,息,22.55,24.80,20.30
2026-08-26,6216,22.00,20.96,1.030020,息,20.95,23.05,18.90
2026-08-26,6914,148.50,118.75,29.750000,權息,119.00,130.50,107.00
2026-08-26,6955,120.00,97.95,22.040811,權,98.00,107.50,88.20
2026-08-26,7818,63.00,60.96,2.036375,息,61.00,67.00,54.90
2026-08-26,8442,49.60,46.60,3.000000,息,46.60,51.20,41.95
