date,stock_id,pre_close,ref_price,value,kind,open_base
2025-06-30,1234,42.10,40.20,1.900000,息,40.20
2025-06-30,1731,23.20,22.00,1.200000,息,22.00
2025-06-30,1817,42.70,40.30,2.400000,息,40.30
2025-06-30,2382,285.50,272.50,13.000000,息,272.50
2025-06-30,2820,15.60,14.82,0.780000,息,14.80
2025-06-30,2882,67.90,64.40,3.500000,息,64.40
2025-06-30,2882A,62.40,59.87,2.526000,息,59.90
2025-06-30,2882B,61.20,59.07,2.130000,息,59.10
2025-06-30,2883,16.10,15.24,0.850016,息,15.25
2025-06-30,2883B,7.75,7.39,0.355000,息,7.39
2025-06-30,3036,133.50,127.50,5.998000,息,127.50
2025-06-30,3036A,51.40,49.40,2.000000,息,49.40
2025-06-30,3416,138.50,133.00,5.500000,息,133.00
2025-06-30,3583,354.00,349.50,4.500000,息,349.50
2025-06-30,5306,94.40,93.53,0.868843,息,93.50
2025-06-30,6585,120.00,112.07,7.924260,息,112.00
2025-06-30,6655,127.00,124.00,3.000000,息,124.00
2025-06-30,7736,103.50,99.98,3.519682,息,100.00
2025-06-30,8081,237.00,221.00,16.000000,息,221.00
2025-06-30,8462,129.50,125.29,4.204721,息,125.50
2025-06-30,8476,22.45,21.42,1.020473,息,21.40
