date,stock_id,pre_close,ref_price,value,kind,open_base
2015-08-27,1210,18.05,17.05,1.000000,息,17.05
2015-08-27,1409,7.80,7.37,0.427760,息,7.37
2015-08-27,1419,38.00,37.68,0.312802,息,37.70
2015-08-27,1517,10.30,9.80,0.500000,息,9.80
2015-08-27,1519,13.60,13.00,0.600000,息,13.00
2015-08-27,1541,26.70,24.98,1.712284,息,25.00
2015-08-27,1726,65.80,62.00,3.800000,息,62.00
2015-08-27,1736,41.10,39.40,1.697015,權息,39.40
2015-08-27,2059,409.00,400.00,9.000000,息,400.00
2015-08-27,2227,260.00,230.00,30.000000,息,230.00
2015-08-27,2354,91.20,87.82,3.378218,權息,87.80
2015-08-27,2383,71.70,69.20,2.496265,息,69.20
2015-08-27,2387,10.75,10.59,0.151249,息,10.60
2015-08-27,2450,39.50,37.93,1.560422,息,37.95
2015-08-27,2516,6.31,6.01,0.300000,息,6.01
2015-08-27,2706,19.45,17.97,1.474254,權息,17.95
2015-08-27,3023,48.90,45.25,3.641570,權息,45.25
2015-08-27,3025,6.55,6.40,0.150000,息,6.40
2015-08-27,3545,20.85,20.53,0.311243,息,20.55
2015-08-27,3588,22.50,20.49,2.008538,息,20.50
2015-08-27,4942,19.00,17.50,1.500000,息,17.50
2015-08-27,5269,111.50,108.49,3.001523,息,108.50
2015-08-27,5525,16.65,15.00,1.650000,權息,15.00
2015-08-27,5706,35.40,32.28,3.114286,權息,32.30
2015-08-27,6230,49.10,45.10,4.000000,息,45.10
2015-08-27,9910,204.50,194.95,9.548544,權息,195.00
