date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2021-08-16,1104,22.65,21.55,1.100000,息,21.55,23.70,19.40,21.55
2021-08-16,1219,21.55,20.55,1.000000,息,20.55,22.60,18.50,20.55
2021-08-16,1516,20.50,19.39,1.102060,權息,19.40,21.30,17.50,19.39
2021-08-16,2301,61.30,59.30,2.000000,息,59.30,65.20,53.40,59.30
2021-08-16,2464,43.20,41.20,2.000000,息,41.20,45.30,37.10,41.20
2021-08-16,2633,30.00,28.95,1.050000,息,28.95,31.80,26.10,28.95
2021-08-16,2891,22.80,21.75,1.050000,息,21.75,23.90,19.60,21.75
2021-08-16,2891B,63.70,61.45,2.250000,息,61.50,67.50,55.40,61.45
2021-08-16,2891C,62.30,60.38,1.920000,息,60.40,66.40,54.40,60.38
2021-08-16,2905,23.20,22.20,1.000000,息,22.20,24.40,20.00,22.20
2021-08-16,2923,26.00,24.80,1.200000,息,24.80,27.25,22.35,24.80
2021-08-16,3013,13.00,12.70,0.300000,息,12.70,13.95,11.45,12.70
2021-08-16,3130,174.00,166.20,7.800000,息,166.00,182.50,150.00,166.20
2021-08-16,3138,183.00,181.39,1.603433,息,181.50,199.50,163.50,181.39
2021-08-16,4919,130.50,129.74,0.758042,息,129.50,142.50,117.00,129.74
2021-08-16,5515,14.10,13.30,0.800000,息,13.30,14.60,12.00,13.30
2021-08-16,5607,39.10,37.90,1.200000,息,37.90,41.65,34.15,37.90
2021-08-16,6191,33.95,33.14,0.803115,息,33.15,36.45,29.85,33.14
2021-08-16,6257,65.50,62.63,2.865627,息,62.60,68.80,56.40,62.63
2021-08-16,6531,634.00,629.00,4.999460,息,629.00,691.00,567.00,629.00
2021-08-16,8499,135.00,127.00,7.998455,息,127.00,139.50,114.50,127.00
