date,stock_id,pre_close,ref_price,value,kind,open_base
2022-01-18,00701,28.38,26.73,1.650000,息,26.73
2022-01-18,00702,21.00,20.73,0.270000,息,20.73
2022-01-18,00714,22.87,22.45,0.419000,息,22.45
2022-01-18,00717,16.49,16.35,0.139000,息,16.35
2022-01-18,00735,33.18,32.13,1.050000,息,32.13
2022-01-18,00736,22.28,22.00,0.280000,息,22.00
2022-01-18,00770,38.09,36.14,1.950000,息,36.14
2022-01-18,00830,34.61,31.81,2.800000,息,31.81
2022-01-18,00881,19.06,18.47,0.590000,息,18.47
2022-01-18,00882,14.13,13.77,0.360000,息,13.77
