date,stock_id,pre_close,ref_price,value,kind,open_base
2020-07-06,1452,17.80,16.60,1.200000,息,16.60
2020-07-06,1560,66.20,63.40,2.800000,息,63.40
2020-07-06,1735,17.35,16.70,0.650000,息,16.70
2020-07-06,1904,23.95,22.75,1.200000,息,22.75
2020-07-06,2032,8.70,8.35,0.350000,息,8.35
2020-07-06,2417,28.95,28.84,0.101580,息,28.85
2020-07-06,2433,55.80,52.00,3.800000,息,52.00
2020-07-06,2454,585.00,574.49,10.500859,息,574.00
2020-07-06,2617,17.00,16.20,0.800000,息,16.20
2020-07-06,2637,25.20,23.23,1.966683,權息,23.25
2020-07-06,2820,15.50,14.78,0.720000,息,14.80
2020-07-06,2883,9.47,8.87,0.600000,息,8.87
2020-07-06,2904,25.25,23.60,1.650000,息,23.60
2020-07-06,3024,10.25,10.03,0.220000,息,10.05
2020-07-06,3033,15.55,14.97,0.577706,息,14.95
2020-07-06,3591,11.20,11.09,0.102211,息,11.10
2020-07-06,4532,17.20,16.69,0.500019,息,16.70
2020-07-06,4755,55.00,52.50,2.500000,息,52.50
2020-07-06,6213,150.50,145.50,5.000000,息,145.50
2020-07-06,6605,51.20,49.70,1.500000,息,49.70
2020-07-06,8039,50.60,48.10,2.500000,息,48.10
2020-07-06,910861,9.65,9.52,0.121472,息,9.52
