date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2021-07-08,1614,34.40,33.45,0.949277,息,33.45,36.75,30.15
2021-07-08,1725,21.90,20.94,0.960000,息,20.95,23.00,18.85
2021-07-08,1906,23.35,22.95,0.400000,息,22.95,25.20,20.70
2021-07-08,2313,42.30,40.80,1.500000,息,40.80,44.85,36.75
2021-07-08,2376,113.00,108.00,5.000000,息,108.00,118.50,97.20
2021-07-08,2395,347.00,339.90,7.092796,息,340.00,373.50,306.00
2021-07-08,2493,39.65,37.15,2.500000,息,37.15,40.85,33.45
2021-07-08,2612,74.50,72.90,1.600000,息,72.90,80.10,65.70
2021-07-08,3028,30.00,28.09,1.900153,息,28.10,30.85,25.30
2021-07-08,3665,272.00,263.97,8.024863,息,264.00,290.00,238.00
2021-07-08,4190,77.90,75.90,2.000000,息,75.90,83.40,68.40
2021-07-08,4912,182.50,178.50,3.995310,息,178.50,196.00,161.00
2021-07-08,6754,47.50,44.70,2.800000,息,44.70,49.15,40.25
2021-07-08,9939,77.20,73.60,3.600000,息,73.60,80.90,66.30
