date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-06,1326,96.10,90.50,5.600000,息,90.50
2017-07-06,1445,8.81,8.51,0.300000,息,8.51
2017-07-06,2376,41.00,38.40,2.599628,息,38.40
2017-07-06,2453,12.65,12.15,0.500000,息,12.15
2017-07-06,2454,265.00,255.50,9.500000,息,255.50
2017-07-06,2461,15.55,14.73,0.815000,息,14.75
2017-07-06,2597,45.45,41.45,4.000000,息,41.45
2017-07-06,2606,31.90,31.15,0.750000,息,31.15
2017-07-06,3019,53.20,52.20,1.000000,息,52.20
2017-07-06,3090,29.95,27.95,2.000000,息,27.95
2017-07-06,3596,50.50,46.60,3.900000,息,46.60
2017-07-06,4144,42.15,41.15,1.000000,息,41.15
2017-07-06,6108,31.35,29.35,2.000000,息,29.35
2017-07-06,6115,49.05,45.05,3.998807,息,45.05
2017-07-06,6120,13.45,13.17,0.280000,息,13.15
2017-07-06,6605,83.70,80.70,3.000000,息,80.70
2017-07-06,8163,27.70,25.70,2.000000,息,25.70
2017-07-06,8213,30.90,29.40,1.500000,息,29.40
2017-07-06,8249,23.60,22.00,1.600000,息,22.00
2017-07-06,8463,19.10,18.00,1.100000,息,18.00
2017-07-06,9802,87.70,84.50,3.194763,息,84.50
2017-07-06,9904,42.90,41.40,1.500000,息,41.40
2017-07-06,9910,140.50,135.30,5.200000,息,135.50
