date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-07-12,1338,117.00,112.50,4.500000,息,112.50,123.50,101.50,112.50
2016-07-12,1476,302.50,292.00,10.500000,息,292.00,321.00,263.00,292.00
2016-07-12,1536,143.50,140.30,3.200000,息,140.50,154.00,126.50,140.30
2016-07-12,2010,10.70,10.20,0.500000,息,10.20,11.20,9.18,10.20
2016-07-12,2031,15.85,15.25,0.600000,息,15.25,16.75,13.75,15.25
2016-07-12,2101,27.95,27.74,0.201692,息,27.75,30.50,25.00,27.74
2016-07-12,2303,12.95,12.38,0.565019,息,12.40,13.60,11.15,12.38
2016-07-12,2313,16.30,15.30,1.000000,息,15.30,16.80,13.80,15.30
2016-07-12,2345,47.60,45.63,1.963000,息,45.65,50.10,41.10,45.63
2016-07-12,2417,9.62,9.52,0.100000,息,9.52,10.45,8.57,9.52
2016-07-12,3034,126.50,117.50,9.000000,息,117.50,129.00,106.00,117.50
2016-07-12,3450,154.00,122.91,31.083334,權息,123.00,135.00,111.00,122.91
2016-07-12,4904,81.70,77.95,3.750000,息,78.00,85.70,70.20,77.95
