date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2024-07-23,1301,60.20,59.20,1.000000,息,59.20,65.10,53.30,59.20
2024-07-23,1725,45.00,44.15,0.850000,息,44.15,48.55,39.75,44.15
2024-07-23,1783,46.50,45.50,0.998731,息,45.50,50.00,40.95,45.50
2024-07-23,2062,27.85,27.05,0.800000,息,27.05,29.75,24.35,27.05
2024-07-23,2712,29.60,29.18,0.418097,息,29.20,32.05,26.30,29.18
2024-07-23,2812,19.55,18.13,1.415531,權息,18.15,19.90,16.35,18.13
2024-07-23,2849,14.90,14.52,0.380000,息,14.50,15.95,13.10,14.52
2024-07-23,2855,28.65,27.33,1.320000,息,27.35,30.05,24.60,27.33
2024-07-23,3032,67.00,63.50,3.500000,息,63.50,69.80,57.20,63.50
2024-07-23,3501,71.50,68.50,3.000000,息,68.50,75.30,61.70,68.50
2024-07-23,3528,47.20,45.70,1.500000,息,45.70,50.20,41.15,45.70
2024-07-23,3617,258.50,250.57,7.924553,息,250.50,275.50,226.00,250.57
2024-07-23,3665,388.00,379.21,8.780735,息,379.00,417.00,341.50,379.21
2024-07-23,6206,88.60,84.60,4.000000,息,84.60,93.00,76.20,84.60
2024-07-23,6906,146.50,143.50,3.000000,息,143.50,157.50,129.50,143.50
2024-07-23,8039,58.60,55.14,3.455354,權息,55.10,60.60,49.65,55.14
2024-07-23,8411,14.35,14.27,0.080000,息,14.25,15.65,12.85,14.27
