date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-06-28,1437,19.70,19.20,0.500000,息,19.20,21.10,17.30
2018-06-28,1451,25.05,23.55,1.500000,息,23.55,25.90,21.20
2018-06-28,1598,34.80,34.30,0.500000,息,34.30,37.70,30.90
2018-06-28,1906,20.15,19.15,1.000000,息,19.15,21.05,17.25
2018-06-28,2024,11.05,10.25,0.800000,息,10.25,11.25,9.23
2018-06-28,2408,87.20,83.69,3.508727,息,83.70,92.00,75.40
2018-06-28,2501,17.30,16.10,1.200000,息,16.10,17.70,14.50
2018-06-28,2548,71.30,66.10,5.200000,息,66.10,72.70,59.50
2018-06-28,2630,29.70,28.45,1.250000,息,28.45,31.25,25.65
2018-06-28,3010,55.50,52.20,3.300000,息,52.20,57.40,47.00
2018-06-28,3054,19.20,18.80,0.400000,息,18.80,20.65,16.95
2018-06-28,3305,23.15,22.12,1.027260,息,22.10,24.30,19.95
2018-06-28,4148,114.50,111.85,2.650000,息,112.00,123.00,101.00
2018-06-28,6108,23.70,22.35,1.350000,息,22.35,24.55,20.15
2018-06-28,9934,19.00,17.50,1.499672,息,17.50,19.25,15.75
