date,stock_id,pre_close,ref_price,value,kind,open_base
2024-04-18,0052,160.75,154.32,6.430000,息,154.30
2024-04-18,0056,38.94,38.15,0.790000,息,38.15
2024-04-18,00714,18.66,18.53,0.123000,息,18.53
2024-04-18,00717,15.63,15.46,0.166000,息,15.46
2024-04-18,00733,65.60,60.44,5.153000,息,60.45
2024-04-18,00905,12.57,12.36,0.210000,息,12.36
2024-04-18,00908,11.83,11.68,0.144000,息,11.68
2024-04-18,00909,26.42,24.61,1.810000,息,24.61
2024-04-18,00912,17.11,16.88,0.230000,息,16.88
2024-04-18,00927,19.30,18.90,0.400000,息,18.90
2024-04-18,2109,17.75,16.95,0.800000,息,16.95
2024-04-18,6128,41.85,39.35,2.500000,息,39.35
2024-04-18,6756,206.50,204.50,1.998016,息,204.50
2024-04-18,8996,335.00,331.01,3.981422,息,331.00
2024-04-18,9911,86.60,82.72,3.880000,息,82.70
