date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-06-18,00710B,18.07,17.75,0.320000,息,17.75,9999.95,0.01,17.75
2025-06-18,00711B,14.60,14.41,0.190000,息,14.41,9999.95,0.01,14.41
2025-06-18,00712,8.41,8.18,0.230000,息,8.18,9999.95,0.01,8.18
2025-06-18,00929,17.67,17.60,0.070000,息,17.60,19.36,15.84,17.60
2025-06-18,2459,64.90,60.90,4.000000,息,60.90,66.90,54.90,60.90
2025-06-18,2480,156.50,149.07,7.422000,息,149.00,163.50,134.50,149.07
2025-06-18,2606,58.30,55.10,3.200000,息,55.10,60.60,49.60,55.10
2025-06-18,3168,50.10,47.06,3.038910,息,47.05,51.70,42.40,47.06
2025-06-18,6024,50.30,47.47,2.830000,息,47.45,52.20,42.75,47.47
2025-06-18,6531,310.50,303.50,6.993645,息,303.50,333.50,273.50,303.50
2025-06-18,8028,148.00,145.80,2.200000,息,146.00,160.00,131.50,145.80
2025-06-18,8162,38.80,37.80,1.000000,息,37.80,41.55,34.05,37.80
