date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-09-06,1732,37.70,37.35,0.350000,息,37.35,41.05,33.65,37.35
2022-09-06,2364,121.50,120.50,1.000000,息,120.50,132.50,108.50,120.50
2022-09-06,2468,19.70,19.30,0.400000,息,19.30,21.20,17.40,19.30
2022-09-06,2706,14.20,14.06,0.140000,息,14.05,15.45,12.70,14.06
2022-09-06,2845,12.30,11.43,0.868393,權息,11.70,12.80,10.30,11.68
2022-09-06,3025,21.25,20.85,0.400000,息,20.85,22.90,18.80,20.85
2022-09-06,3622,29.60,28.40,1.200000,息,28.40,31.20,25.60,28.40
2022-09-06,6139,32.20,30.70,1.500000,息,30.70,33.75,27.65,30.70
2022-09-06,6552,41.30,39.30,2.000000,息,39.30,43.20,35.40,39.30
2022-09-06,9927,41.80,37.30,4.500000,息,37.30,41.00,33.60,37.30
