date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2019-07-12,1325,16.05,15.55,0.500000,息,15.55,17.10,14.00
2019-07-12,1611,9.59,9.44,0.150000,息,9.44,10.35,8.50
2019-07-12,2020,16.60,15.20,1.400000,息,15.20,16.70,13.70
2019-07-12,2375,45.80,42.80,3.000000,息,42.80,47.05,38.55
2019-07-12,2462,28.25,27.75,0.500000,息,27.75,30.50,25.00
2019-07-12,2615,19.45,18.84,0.605629,息,18.85,20.70,17.00
2019-07-12,2838A,55.30,52.90,2.400000,息,52.90,58.10,47.65
2019-07-12,2897A,10.35,10.31,0.038424,息,10.30,11.30,9.28
2019-07-12,3024,7.00,6.68,0.320000,息,6.68,7.34,6.02
2019-07-12,3034,183.00,174.20,8.800000,息,174.00,191.50,157.00
2019-07-12,3055,26.20,25.20,1.000000,息,25.20,27.70,22.70
2019-07-12,3481,7.41,7.35,0.060000,息,7.35,8.08,6.62
2019-07-12,4977,95.70,89.41,6.287100,權息,89.40,98.30,80.50
2019-07-12,4999,47.20,43.70,3.500000,息,43.70,48.05,39.35
2019-07-12,5515,10.75,10.25,0.500000,息,10.25,11.25,9.23
2019-07-12,6166,40.55,39.24,1.300016,息,39.25,43.15,35.35
2019-07-12,6192,82.00,78.70,3.300000,息,78.70,86.50,70.90
