date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2015-07-17,1323,30.25,28.45,1.800000,息,28.45,31.25,25.65
2015-07-17,1528,8.89,8.79,0.100000,息,8.79,9.66,7.92
2015-07-17,1618,6.88,6.68,0.200000,息,6.68,7.34,6.02
2015-07-17,2472,27.65,25.85,1.800000,息,25.85,28.40,23.30
2015-07-17,2548,65.70,60.70,5.000000,息,60.70,66.70,54.70
2015-07-17,2913,15.20,14.59,0.606700,息,14.60,16.00,13.15
2015-07-17,3559,21.80,20.60,1.194978,息,20.60,22.65,18.55
2015-07-17,4999,50.20,46.20,4.000000,息,46.20,50.80,41.60
2015-07-17,6196,25.10,23.10,2.000000,息,23.10,25.40,20.80
2015-07-17,9907,18.80,18.35,0.450000,息,18.35,20.15,16.55
2015-07-17,9919,12.45,12.10,0.350000,息,12.10,13.30,10.90
