date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2022-07-20,1503,63.70,61.90,1.800000,息,61.90,68.00,55.80
2022-07-20,2027,36.05,33.91,2.139109,權息,33.90,37.30,30.55
2022-07-20,2206,36.70,35.39,1.300244,息,35.40,38.90,31.90
2022-07-20,2615,131.00,104.78,26.217391,權息,105.00,115.00,94.40
2022-07-20,2904,20.80,20.00,0.800000,息,20.00,22.00,18.00
2022-07-20,2906,19.30,18.90,0.400000,息,18.90,20.75,17.05
2022-07-20,3617,70.00,69.00,1.000000,息,69.00,75.90,62.10
2022-07-20,4576,90.00,89.00,1.000000,息,89.00,97.90,80.10
2022-07-20,4763,104.00,103.80,0.197851,權,104.00,114.00,93.50
2022-07-20,4764,56.00,52.45,3.547170,權息,52.50,57.60,47.25
2022-07-20,5608,33.30,31.30,2.000000,息,31.30,34.40,28.20
2022-07-20,6206,92.50,88.50,4.000000,息,88.50,97.30,79.70
2022-07-20,6670,193.00,181.00,12.000000,息,181.00,199.00,163.00
2022-07-20,8039,43.20,40.70,2.500000,息,40.70,44.75,36.65
2022-07-20,8104,42.05,40.04,2.005315,息,40.05,44.00,36.05
2022-07-20,8467,77.70,75.70,2.000000,息,75.70,83.20,68.20
