date,stock_id,pre_close,ref_price,value,kind,open_base
2016-07-18,1236,20.15,19.45,0.700000,息,19.45
2016-07-18,1256,108.50,104.50,4.000000,息,104.50
2016-07-18,1454,9.20,8.70,0.500000,息,8.70
2016-07-18,1707,216.00,210.40,5.595944,息,210.50
2016-07-18,2207,329.50,317.50,12.000000,息,317.50
2016-07-18,2492,30.20,29.44,0.752148,息,29.45
2016-07-18,2615,17.95,16.75,1.200000,息,16.75
2016-07-18,2908,20.30,19.35,0.950000,息,19.35
2016-07-18,3044,65.80,62.55,3.250000,息,62.60
2016-07-18,3528,32.80,29.90,2.898040,權息,29.90
2016-07-18,3559,19.40,18.00,1.391773,息,18.00
2016-07-18,5469,9.50,9.30,0.200000,息,9.30
2016-07-18,8411,26.20,24.78,1.415312,權息,24.80
