date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-06-17,00730,21.66,21.55,0.110000,息,21.55,23.70,19.40
2025-06-17,00896,15.74,15.34,0.400000,息,15.34,16.87,13.81
2025-06-17,00900,13.18,13.08,0.100000,息,13.08,14.38,11.78
2025-06-17,00915,22.84,22.63,0.210000,息,22.63,24.89,20.37
2025-06-17,00916,22.81,22.56,0.250000,息,22.56,9999.95,0.01
2025-06-17,00919,22.49,21.77,0.720000,息,21.77,23.94,19.60
2025-06-17,00921,16.89,16.77,0.120000,息,16.77,18.44,15.10
2025-06-17,00934,17.97,17.94,0.028000,息,17.94,19.73,16.15
2025-06-17,00945B,13.56,13.46,0.100000,息,13.46,9999.95,0.01
2025-06-17,00952,9.41,9.39,0.020000,息,9.39,10.32,8.46
2025-06-17,00963,10.03,9.97,0.055000,息,9.97,9999.95,0.01
2025-06-17,00964,10.04,9.99,0.043000,息,9.99,9999.95,0.01
2025-06-17,00972,14.72,14.67,0.050000,息,14.67,9999.95,0.01
2025-06-17,1423,38.30,37.50,0.800000,息,37.50,41.25,33.75
2025-06-17,2106,23.95,22.85,1.100000,息,22.85,25.10,20.60
2025-06-17,2115,29.20,27.70,1.500000,息,27.70,30.45,24.95
2025-06-17,2302,16.45,15.87,0.580000,息,15.85,17.45,14.30
2025-06-17,2308,400.50,393.50,7.000000,息,393.50,432.50,354.50
2025-06-17,2385,153.00,143.00,10.000000,息,143.00,157.00,129.00
2025-06-17,2545,51.70,46.00,5.691358,權息,47.20,51.90,41.40
2025-06-17,2816,26.40,24.90,1.500000,息,24.90,27.35,22.45
2025-06-17,3035,179.50,176.50,3.000000,息,176.50,194.00,159.00
2025-06-17,4938,83.00,78.49,4.502825,息,78.50,86.30,70.70
2025-06-17,5519,34.25,31.25,3.000000,息,31.25,34.35,28.15
2025-06-17,6005,22.10,20.60,1.500000,息,20.60,22.65,18.55
2025-06-17,8011,22.00,20.60,1.400000,息,20.60,22.65,18.55
